Invoice Date,Invoice Number,Invoice Status,Customer Name,SKU,Quantity,Item Price,Invoice Line Amount,Notes,Reference Number,row_id,merchant_order_id,Validation_Flag,settlement_id
2025-09-21,AMZN4572204,Draft,Amazon.ca,SALTT15-ALLT,1.0,34.99,34.99,Order 702-2180422-4572204-24495221541_1345,24495221541,1345,702-2180422-4572204,Valid,24495221541
2025-09-22,AMZN5546652,Draft,Amazon.ca,SALTT30-BLUE,1.0,59.99,59.99,Order 702-8835301-5546652-24495221541_1351,24495221541,1351,702-8835301-5546652,Valid,24495221541
2025-09-24,AMZN9019460,Draft,Amazon.ca,SALTT15-FRUT,1.0,34.99,34.99,Order 702-0309591-9019460-24495221541_1355,24495221541,1355,702-0309591-9019460,Valid,24495221541
2025-09-21,AMZN4609019,Draft,Amazon.ca,SALTT30-FRUT,1.0,59.99,59.99,Order 701-7492467-4609019-24495221541_1359,24495221541,1359,701-7492467-4609019,Valid,24495221541
2025-09-21,AMZN3391452,Draft,Amazon.ca,SALTT15-FRUT,1.0,34.99,34.99,Order 702-6887444-3391452-24495221541_1365,24495221541,1365,702-6887444-3391452,Valid,24495221541
2025-09-25,AMZN7655468,Draft,Amazon.ca,SALTT30-FRUT,1.0,59.99,59.99,Order 701-4862560-7655468-24495221541_1379,24495221541,1379,701-4862560-7655468,Valid,24495221541
2025-09-25,AMZN3959459,Draft,Amazon.ca,SALTT30-FRUT,1.0,59.99,59.99,Order 701-3793123-3959459-24495221541_1383,24495221541,1383,701-3793123-3959459,Valid,24495221541
2025-09-25,AMZN2585804,Draft,Amazon.ca,SALTT30-SUMR,1.0,59.99,59.99,Order 701-0824883-2585804-24495221541_1387,24495221541,1387,701-0824883-2585804,Valid,24495221541
2025-09-25,AMZN9357846,Draft,Amazon.ca,SALTT15-FRUT,1.0,34.99,34.99,Order 701-8687585-9357846-24495221541_1391,24495221541,1391,701-8687585-9357846,Valid,24495221541
2025-09-25,AMZN2109021,Draft,Amazon.ca,SALTT30-LMLM,1.0,59.99,59.99,Order 701-1121310-2109021-24495221541_1397,24495221541,1397,701-1121310-2109021,Valid,24495221541
2025-09-25,AMZN3763410,Draft,Amazon.ca,SALTT15-FRUT,1.0,34.99,34.99,Order 702-7255896-3763410-24495221541_1401,24495221541,1401,702-7255896-3763410,Valid,24495221541
2025-09-25,AMZN1057842,Draft,Amazon.ca,SALTT30-BERY,1.0,59.99,59.99,Order 702-9005140-1057842-24495221541_1407,24495221541,1407,702-9005140-1057842,Valid,24495221541
2025-09-25,AMZN5485855,Draft,Amazon.ca,SALTT30-ULTA,1.0,59.99,59.99,Order 701-9787978-5485855-24495221541_1411,24495221541,1411,701-9787978-5485855,Valid,24495221541
2025-09-25,AMZN6847436,Draft,Amazon.ca,SALTT15-FRUT,1.0,34.99,34.99,Order 701-2391815-6847436-24495221541_1415,24495221541,1415,701-2391815-6847436,Valid,24495221541
2025-09-25,AMZN3193069,Draft,Amazon.ca,SALTT30-CHRY,1.0,59.99,59.99,Order 701-6697888-3193069-24495221541_1421,24495221541,1421,701-6697888-3193069,Valid,24495221541
2025-09-25,AMZN4945046,Draft,Amazon.ca,SALTT30-ULTA,1.0,59.99,59.99,Order 701-5442643-4945046-24495221541_1425,24495221541,1425,701-5442643-4945046,Valid,24495221541
